university,group_code,reason
"省
广西中医药大学",212,无专业组映射
桂林医科大学,204,无专业组映射
桂林医科大学(联合培养),205,无专业组映射
桂林医科大学(联合培养),206,无专业组映射
"东
广西师范大学",219,无专业组映射
广西师范大学,220,无专业组映射
广西师范大学,221,无专业组映射
广西师范大学,222,无专业组映射
广西师范大学,224,无专业组映射
广西师范大学,216,无专业组映射
广西师范大学,217,无专业组映射
广西师范大学,218,无专业组映射
广西师范大学,226,无专业组映射
"广
广西师范大学",223,无专业组映射
南宁师范大学,213,无专业组映射
南宁师范大学,214,无专业组映射
南宁师范大学,215,无专业组映射
南宁师范大学,216,无专业组映射
南宁师范大学,217,无专业组映射
南宁师范大学,219,无专业组映射
南宁师范大学,220,无专业组映射
南宁师范大学,211,无专业组映射
南宁师范大学,212,无专业组映射
南宁师范大学(桂台合作办学),218,无专业组映射
河池学院,203,无专业组映射
河池学院,204,无专业组映射
玉林师范学院,217,无专业组映射
玉林师范学院,218,无专业组映射
玉林师范学院,219,无专业组映射
玉林师范学院,220,无专业组映射
玉林师范学院,213,无专业组映射
玉林师范学院,214,无专业组映射
玉林师范学院,215,无专业组映射
玉林师范学院,216,无专业组映射
广西艺术学院,215,无专业组映射
广西艺术学院,214,无专业组映射
广西民族大学(联合培养),212,无专业组映射
广西民族大学(联合培养),213,无专业组映射
广西民族大学(联合培养),221,无专业组映射
广西民族大学(联合培养),223,无专业组映射
广西民族大学(联合培养),227,无专业组映射
广西民族大学,214,无专业组映射
广西民族大学,215,无专业组映射
广西民族大学,216,无专业组映射
广西民族大学,217,无专业组映射
广西民族大学,218,无专业组映射
广西民族大学,219,无专业组映射
广西民族大学,220,无专业组映射
广西民族大学,224,无专业组映射
四川大学,203,无专业组映射
四川大学,206,无专业组映射
四川大学,207,无专业组映射
四川大学,209,无专业组映射
四川大学,211,无专业组映射
重庆大学,213,无专业组映射
重庆大学,215,无专业组映射
重庆大学,211,无专业组映射
重庆大学,212,无专业组映射
重庆大学,216,无专业组映射
重庆大学(中外合作办学),214,无专业组映射
西南交通大学,212,无专业组映射
西南交通大学,213,无专业组映射
西南交通大学,210,无专业组映射
西南交通大学,211,无专业组映射
西南交通大学(中外合作办学),216,无专业组映射
西南交通大学(中外合作办学),217,无专业组映射
电子科技大学,"育
205",无专业组映射
电子科技大学,"育
204",无专业组映射
西南石油大学,217,无专业组映射
西南石油大学,218,无专业组映射
西南石油大学,219,无专业组映射
西南石油大学,221,无专业组映射
西南石油大学,204,无专业组映射
西南石油大学,205,无专业组映射
西南石油大学,212,无专业组映射
西南石油大学,214,无专业组映射
西南石油大学,216,无专业组映射
"教
西南石油大学",220,无专业组映射
"教
西南石油大学",213,无专业组映射
成都理工大学,217,无专业组映射
成都理工大学,218,无专业组映射
成都理工大学,220,无专业组映射
成都理工大学,221,无专业组映射
成都理工大学,222,无专业组映射
成都理工大学,226,无专业组映射
成都理工大学,227,无专业组映射
成都理工大学,214,无专业组映射
"省
成都理工大学(中外合作办学)",219,无专业组映射
"东
成都理工大学",223,无专业组映射
成都理工大学(中外合作办学),225,无专业组映射
成都理工大学(中外合作办学),216,无专业组映射
"广
成都理工大学",228,无专业组映射
重庆邮电大学,207,无专业组映射
重庆邮电大学,209,无专业组映射
重庆邮电大学,206,无专业组映射
重庆邮电大学(中外合作办学),208,无专业组映射
重庆交通大学,208,无专业组映射
重庆交通大学,209,无专业组映射
重庆交通大学,207,无专业组映射
西南科技大学,210,无专业组映射
西南科技大学,211,无专业组映射
西南科技大学,208,无专业组映射
西南科技大学,209,无专业组映射
西南科技大学(中外合作办学),212,无专业组映射
成都信息工程大学,207,无专业组映射
成都信息工程大学,210,无专业组映射
成都信息工程大学,212,无专业组映射
四川轻化工大学,207,无专业组映射
四川轻化工大学,208,无专业组映射
四川轻化工大学,209,无专业组映射
四川轻化工大学,210,无专业组映射
四川轻化工大学,206,无专业组映射
西华大学,205,无专业组映射
西华大学,206,无专业组映射
西华大学,204,无专业组映射
西华大学(本科预科班),208,无专业组映射
西华大学(本科预科班),207,无专业组映射
中国民用航空飞行学院,214,无专业组映射
中国民用航空飞行学院,215,无专业组映射
中国民用航空飞行学院,216,无专业组映射
中国民用航空飞行学院,217,无专业组映射
中国民用航空飞行学院,218,无专业组映射
中国民用航空飞行学院,211,无专业组映射
中国民用航空飞行学院,212,无专业组映射
中国民用航空飞行学院,213,无专业组映射
四川农业大学,205,无专业组映射
四川农业大学,206,无专业组映射
四川农业大学,208,无专业组映射
西昌学院,203,无专业组映射
西昌学院,204,无专业组映射
重庆医科大学(中外合作办学),204,无专业组映射
重庆医科大学,205,无专业组映射
西南医科大学,202,无专业组映射
成都中医药大学,210,无专业组映射
成都中医药大学,211,无专业组映射
成都中医药大学,213,无专业组映射
成都中医药大学,"育
214",无专业组映射
成都中医药大学,215,无专业组映射
成都中医药大学,216,无专业组映射
成都中医药大学,208,无专业组映射
成都中医药大学(中外合作办学),212,无专业组映射
成都中医药大学(中外合作办学),217,无专业组映射
成都中医药大学(中外合作办学),209,无专业组映射
"教
成都中医药大学(联合培养)",219,无专业组映射
川北医学院,208,无专业组映射
川北医学院,209,无专业组映射
川北医学院,210,无专业组映射
川北医学院,206,无专业组映射
川北医学院,207,无专业组映射
"省
西南大学",219,无专业组映射
西南大学,220,无专业组映射
西南大学,222,无专业组映射
西南大学,226,无专业组映射
西南大学,217,无专业组映射
西南大学,218,无专业组映射
西南大学,229,无专业组映射
西南大学(中外合作办学),221,无专业组映射
西南大学(中外合作办学),224,无专业组映射
西南大学(中外合作办学),225,无专业组映射
西南大学(中外合作办学),228,无专业组映射
"东
西南大学",223,无专业组映射
"广
西南大学",227,无专业组映射
四川师范大学(联合培养),216,无专业组映射
四川师范大学(联合培养),217,无专业组映射
四川师范大学(联合培养),203,无专业组映射
四川师范大学,218,无专业组映射
四川师范大学,219,无专业组映射
四川师范大学,220,无专业组映射
四川师范大学,221,无专业组映射
四川师范大学,200,无专业组映射
四川师范大学,201,无专业组映射
四川师范大学,202,无专业组映射
四川师范大学,205,无专业组映射
重庆师范大学,209,无专业组映射
重庆师范大学,210,无专业组映射
重庆师范大学,211,无专业组映射
重庆师范大学,212,无专业组映射
重庆师范大学,207,无专业组映射
重庆师范大学,208,无专业组映射
西华师范大学,209,无专业组映射
西华师范大学,210,无专业组映射
西华师范大学,211,无专业组映射
西华师范大学,212,无专业组映射
西华师范大学,207,无专业组映射
西华师范大学,208,无专业组映射
内江师范学院,214,无专业组映射
内江师范学院,215,无专业组映射
内江师范学院,216,无专业组映射
内江师范学院,217,无专业组映射
内江师范学院,218,无专业组映射
内江师范学院,213,无专业组映射
重庆文理学院,203,无专业组映射
重庆文理学院,204,无专业组映射
重庆三峡学院,206,无专业组映射
重庆三峡学院,204,无专业组映射
重庆三峡学院,205,无专业组映射
四川文理学院,208,无专业组映射
四川文理学院,209,无专业组映射
四川文理学院,206,无专业组映射
四川文理学院,207,无专业组映射
长江师范学院,207,无专业组映射
长江师范学院,208,无专业组映射
长江师范学院,209,无专业组映射
长江师范学院,"育
206",无专业组映射
乐山师范学院,206,无专业组映射
乐山师范学院,207,无专业组映射
乐山师范学院,205,无专业组映射
四川外国语大学,216,无专业组映射
四川外国语大学,218,无专业组映射
四川外国语大学,220,无专业组映射
四川外国语大学,211,无专业组映射
四川外国语大学,215,无专业组映射
四川外国语大学(中外合作办学),217,无专业组映射
四川外国语大学(中外合作办学),219,无专业组映射
四川外国语大学(中外合作办学),212,无专业组映射
