university_name,university_code,group_code,category,batch,subjects,plan_total,major_count,sample_majors
广东警官学院,11110,104,物理,本科提前批,化学,79,3,"刑事科学技术, 网络安全与执法, 交通管理工程"
广东警官学院,11110,105,物理,本科提前批,政治,8,2,"侦查学, 治安学"
广东警官学院,11110,106,物理,本科提前批,政治,1,1,侦查学
广东警官学院,11110,107,物理,本科提前批,政治,4,2,"侦查学, 治安学"
广东警官学院,11110,108,物理,本科提前批,政治,1,1,治安学
广东警官学院,11110,109,物理,本科提前批,政治,6,2,"侦查学, 治安学"
广东警官学院,11110,110,物理,本科提前批,政治,1,1,侦查学
广东警官学院,11110,111,物理,本科提前批,政治,4,2,"侦查学, 治安学"
广东警官学院,11110,112,物理,本科提前批,政治,1,1,治安学
广东警官学院,11110,113,物理,本科提前批,政治,1,1,侦查学
广东警官学院,11110,115,物理,本科提前批,政治,2,2,"侦查学, 治安学"
广东警官学院,11110,117,物理,本科提前批,政治,5,2,"侦查学, 治安学"
广东警官学院,11110,118,物理,本科提前批,政治,1,1,治安学
广东警官学院,11110,119,物理,本科提前批,政治,5,2,"侦查学, 治安学"
广东警官学院,11110,120,物理,本科提前批,政治,1,1,侦查学
广东警官学院,11110,121,物理,本科提前批,政治,3,2,"侦查学, 治安学"
广东警官学院,11110,122,物理,本科提前批,政治,1,1,治安学
广东警官学院,11110,123,物理,本科提前批,政治,2,2,"侦查学, 治安学"
广东警官学院,11110,124,物理,本科提前批,政治,1,1,治安学
广东警官学院,11110,125,物理,本科提前批,政治,4,2,"侦查学, 治安学"
广东警官学院,11110,126,物理,本科提前批,政治,1,1,侦查学
广东警官学院,11110,127,物理,本科提前批,政治,2,2,"侦查学, 治安学"
广东警官学院,11110,129,物理,本科提前批,政治,5,2,"侦查学, 治安学"
广东警官学院,11110,130,物理,本科提前批,政治,1,1,侦查学
广东警官学院,11110,131,物理,本科提前批,政治,2,2,"侦查学, 治安学"
广东警官学院,11110,137,历史,本科提前批,政治,6,2,"侦查学, 治安学"
广东警官学院,11110,138,历史,本科提前批,政治,1,1,侦查学
广东警官学院,11110,139,历史,本科提前批,政治,3,2,"侦查学, 治安学"
广东警官学院,11110,141,历史,本科提前批,政治,7,2,"侦查学, 治安学"
广东警官学院,11110,142,历史,本科提前批,政治,1,1,侦查学
广东警官学院,11110,143,历史,本科提前批,政治,4,2,"侦查学, 治安学"
广东警官学院,11110,144,历史,本科提前批,政治,1,1,侦查学
广东警官学院,11110,145,历史,本科提前批,政治,1,1,治安学
广东警官学院,11110,147,历史,本科提前批,政治,3,2,"侦查学, 治安学"
广东警官学院,11110,148,历史,本科提前批,政治,1,1,治安学
广东警官学院,11110,149,历史,本科提前批,政治,4,2,"侦查学, 治安学"
广东警官学院,11110,150,历史,本科提前批,政治,1,1,侦查学
广东警官学院,11110,151,历史,本科提前批,政治,2,2,"侦查学, 治安学"
广东警官学院,11110,152,历史,本科提前批,政治,1,1,治安学
广东警官学院,11110,153,历史,本科提前批,政治,3,2,"侦查学, 治安学"
广东警官学院,11110,154,历史,本科提前批,政治,1,1,侦查学
广东警官学院,11110,155,历史,本科提前批,政治,3,2,"侦查学, 治安学"
广东警官学院,11110,156,历史,本科提前批,政治,1,1,侦查学
广东警官学院,11110,157,历史,本科提前批,政治,5,2,"侦查学, 治安学"
广东警官学院,11110,158,历史,本科提前批,政治,2,2,"侦查学, 治安学"
广东警官学院,11110,159,历史,本科提前批,政治,1,1,治安学
广东警官学院,11110,160,历史,本科提前批,政治,1,1,侦查学
广东警官学院,11110,161,历史,本科提前批,政治,5,2,"侦查学, 治安学"
广东警官学院,11110,162,历史,本科提前批,政治,1,1,侦查学
广东警官学院,11110,163,历史,本科提前批,政治,1,1,侦查学
广东警官学院,11110,164,历史,本科提前批,政治,1,1,治安学
广东警官学院,11110,165,物理,本科提前批,化学,4,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,166,物理,本科提前批,化学,2,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,167,物理,本科提前批,化学,7,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,168,物理,本科提前批,化学,2,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,169,物理,本科提前批,化学,5,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,170,物理,本科提前批,化学,1,1,网络安全与执法
广东警官学院,11110,171,物理,本科提前批,化学,7,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,172,物理,本科提前批,化学,1,1,刑事科学技术
广东警官学院,11110,173,物理,本科提前批,化学,1,1,刑事科学技术
广东警官学院,11110,174,物理,本科提前批,化学,1,1,网络安全与执法
广东警官学院,11110,175,物理,本科提前批,化学,5,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,176,物理,本科提前批,化学,1,1,刑事科学技术
广东警官学院,11110,177,物理,本科提前批,化学,5,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,178,物理,本科提前批,化学,1,1,网络安全与执法
广东警官学院,11110,179,物理,本科提前批,化学,7,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,180,物理,本科提前批,化学,1,1,刑事科学技术
广东警官学院,11110,181,物理,本科提前批,化学,2,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,183,物理,本科提前批,化学,2,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,185,物理,本科提前批,化学,8,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,187,物理,本科提前批,化学,2,1,刑事科学技术
广东警官学院,11110,189,物理,本科提前批,化学,7,2,"刑事科学技术, 网络安全与执法"
广东警官学院,11110,190,物理,本科提前批,化学,1,1,网络安全与执法
广东警官学院,11110,191,物理,本科提前批,化学,3,2,"刑事科学技术, 网络安全与执法"
广东科技学院,13719,202,历史,本科批,不限,15,1,英语
广东科技学院,13719,203,历史,本科批,不限,15,1,工商管理
广东科技学院,13719,209,物理,本科批,不限,15,1,工商管理
广东科技学院,13719,210,物理,本科批,化学,60,1,智能科学与技术
广东科贸职业学院,14063,502,物理,专科批,不限,50,1,园林工程技术
广东科贸职业学院,14063,503,物理,专科批,不限,60,1,大数据技术
广东科贸职业学院,14063,504,物理,专科批,不限,25,1,市场营销
广东科贸职业学院,14063,505,物理,专科批,不限,25,1,国际商务
广东科贸职业学院,14063,506,物理,专科批,不限,40,1,食品生物技术
广东科贸职业学院,14063,507,物理,专科批,不限,30,1,食品质量与安全
广东科贸职业学院,14063,508,物理,专科批,不限,80,1,畜牧兽医
广东科贸职业学院,14063,510,历史,专科批,不限,25,1,国际商务
广东科贸职业学院,14063,511,历史,专科批,不限,25,1,市场营销
广东科贸职业学院,14063,512,历史,专科批,不限,40,1,畜牧兽医
广东科学技术职业学院,12572,504,历史,专科批,不限,10,1,国际经济与贸易
广东科学技术职业学院,12572,505,历史,专科批,不限,21,1,空中乘务
广东科学技术职业学院,12572,507,历史,专科批,不限,24,1,酒店管理与数字化运营
广东科学技术职业学院,12572,508,历史,专科批,不限,20,1,人力资源管理
广东科学技术职业学院,12572,509,历史,专科批,不限,30,1,商务英语
广东科学技术职业学院,12572,516,物理,专科批,不限,10,1,国际经济与贸易
广东科学技术职业学院,12572,517,物理,专科批,不限,9,1,空中乘务
广东科学技术职业学院,12572,519,物理,专科批,不限,16,1,酒店管理与数字化运营
广东科学技术职业学院,12572,520,物理,专科批,不限,20,1,人力资源管理
广东科学技术职业学院,12572,521,物理,专科批,不限,10,1,商务英语
广东理工职业学院,13919,509,物理,专科批,不限,10,1,动漫制作技术
广东理工职业学院,13919,510,物理,专科批,不限,20,1,软件技术
广东理工职业学院,13919,511,物理,专科批,不限,40,1,物联网应用技术
广东理工职业学院,13919,520,历史,专科批,不限,10,1,动漫制作技术
广东岭南职业技术学院,12749,503,历史,专科批,不限,30,1,新能源汽车技术
广东岭南职业技术学院,12749,504,历史,专科批,不限,45,5,"康复治疗技术, 工商企业管理, 动漫制作技术, 计算机网络技术, 服装设计与工艺"
广东岭南职业技术学院,12749,505,历史,专科批,不限,40,1,软件技术
广东岭南职业技术学院,12749,506,历史,专科批,不限,30,1,动漫制作技术
广东岭南职业技术学院,12749,507,历史,专科批,不限,40,1,药学
广东岭南职业技术学院,12749,508,历史,专科批,不限,30,1,模具设计与制造
广东岭南职业技术学院,12749,511,物理,专科批,不限,70,1,新能源汽车技术
广东岭南职业技术学院,12749,512,物理,专科批,不限,45,5,"康复治疗技术, 工商企业管理, 动漫制作技术, 计算机网络技术, 服装设计与工艺"
广东岭南职业技术学院,12749,513,物理,专科批,不限,60,1,软件技术
广东岭南职业技术学院,12749,514,物理,专科批,不限,30,1,动漫制作技术
广东岭南职业技术学院,12749,515,物理,专科批,不限,60,1,药学
广东岭南职业技术学院,12749,516,物理,专科批,不限,30,1,模具设计与制造
广东茂名幼儿师范专科学校,14587,501,历史,专科批,不限,28,1,学前教育
广东茂名幼儿师范专科学校,14587,511,物理,专科批,不限,12,1,学前教育
广东南方职业学院,14265,502,历史,专科批,不限,25,1,信息安全技术应用
广东南方职业学院,14265,506,物理,专科批,不限,35,1,信息安全技术应用
广东南华工商职业学院,11114,503,历史,专科批,不限,20,1,大数据与会计
广东南华工商职业学院,11114,504,历史,专科批,不限,20,1,关务与外贸服务
广东南华工商职业学院,11114,505,历史,专科批,不限,20,1,电子商务
广东南华工商职业学院,11114,507,物理,专科批,不限,30,1,大数据与会计
广东南华工商职业学院,11114,508,物理,专科批,不限,30,1,关务与外贸服务
广东南华工商职业学院,11114,509,物理,专科批,不限,30,1,电子商务
广东农工商职业技术学院,12322,503,历史,专科批,不限,85,7,"计算机应用技术, 计算机网络技术, 软件技术, 动漫制作技术, 数字媒体技术"
广东农工商职业技术学院,12322,505,历史,专科批,不限,10,1,市场营销
广东农工商职业技术学院,12322,506,历史,专科批,不限,70,1,市场营销
广东农工商职业技术学院,12322,507,历史,专科批,不限,40,1,电子商务
广东农工商职业技术学院,12322,509,历史,专科批,不限,20,1,酒店管理与数字化运营
广东农工商职业技术学院,12322,510,历史,专科批,不限,10,1,现代物流管理
广东农工商职业技术学院,12322,511,历史,专科批,不限,20,1,现代文秘
广东农工商职业技术学院,12322,512,历史,专科批,不限,20,1,园林技术
广东农工商职业技术学院,12322,513,历史,专科批,不限,25,1,国际金融
广东农工商职业技术学院,12322,514,历史,专科批,不限,15,1,大数据与会计
广东农工商职业技术学院,12322,515,历史,专科批,不限,25,1,商务英语
广东农工商职业技术学院,12322,516,历史,专科批,不限,25,1,旅游英语
广东农工商职业技术学院,12322,517,历史,专科批,不限,5,1,软件技术
广东农工商职业技术学院,12322,518,历史,专科批,不限,5,1,电子信息工程技术
广东农工商职业技术学院,12322,535,物理,专科批,不限,10,1,市场营销
广东农工商职业技术学院,12322,536,物理,专科批,不限,75,1,市场营销
广东农工商职业技术学院,12322,537,物理,专科批,不限,40,1,电子商务
广东农工商职业技术学院,12322,539,物理,专科批,不限,20,1,酒店管理与数字化运营
广东农工商职业技术学院,12322,540,物理,专科批,不限,40,1,现代物流管理
广东农工商职业技术学院,12322,541,物理,专科批,不限,20,1,现代文秘
广东农工商职业技术学院,12322,542,物理,专科批,不限,20,1,园林技术
广东农工商职业技术学院,12322,543,物理,专科批,不限,25,1,国际金融
广东农工商职业技术学院,12322,544,物理,专科批,不限,15,1,大数据与会计
广东农工商职业技术学院,12322,545,物理,专科批,不限,25,1,商务英语
广东农工商职业技术学院,12322,546,物理,专科批,不限,25,1,旅游英语
